mV;time
0;0
1411;2
1407;4
1431;7
1452;9
1472;11
1466;13
1456;16
1452;18
1445;20
1440;23
1447;25
1463;27
1478;30
1478;32
1474;34
1460;36
1441;39
1430;41
1429;44
1434;47
1449;49
1461;51
1469;54
1465;56
1452;58
1443;61
1443;63
1442;65
1440;67
1440;70
1437;72
1444;74
1451;77
1467;79
1491;81
1509;84
1523;87
1524;89
1514;91
1490;94
1479;96
1463;98
1450;101
1441;103
1434;105
1434;108
1439;110
1442;112
1445;115
1456;117
1464;120
1465;122
1468;124
1473;128
1483;130
1479;132
1463;135
1444;137
1431;139
1424;142
1444;144
1474;146
1501;149
1490;151
1471;153
1447;156
1434;158
1426;161
1420;163
1416;165
1423;168
1430;171
1433;173
1436;176
1436;178
1433;180
1426;183
1415;185
1410;187
1409;190
1410;192
1413;194
1414;197
1408;199
1397;202
1394;204
1391;206
1397;209
1409;211
1419;214
1426;217
1429;219
1422;221
1413;224
1412;226
1413;228
1417;231
1417;233
1403;236
1385;238
1375;240
1377;243
1411;245
1436;247
1441;250
1418;252
1402;254
1390;258
1382;260
1378;262
1389;265
1393;267
1396;269
1389;272
1378;274
1373;277
1374;279
1372;281
1373;284
1386;286
1398;288
1417;291
1415;293
1401;295
1394;299
1381;301
1369;303
1363;306
1355;308
1362;310
1365;313
1373;315
1378;318
1380;320
1380;322
1376;325
1374;327
1373;329
1381;332
1389;334
1401;336
1412;339
1418;342
1429;344
1422;347
1425;349
1421;352
1400;354
1387;356
1369;359
1357;361
1360;363
1369;366
1376;368
1397;370
1418;373
1427;375
1418;377
1402;380
1382;382
1367;385
1367;388
1376;390
1385;393
1393;395
1404;397
1403;400
1391;402
1395;404
1407;407
1422;409
1424;411
1415;414
1417;416
1427;418
1428;421
1419;423
1403;425
1397;429
1405;431
1411;434
1410;436
1404;438
1394;441
1390;443
1390;445
1389;448
1395;450
1411;452
1433;455
1469;457
1485;459
1469;462
1440;464
1422;466
1413;470
1415;472
1424;475
1422;477
1422;479
1420;482
1434;484
1455;486
1475;489
1468;491
1453;493
1457;496
1470;498
1482;500
1474;503
1463;505
1456;507
1452;510
1446;513
1451;516
1456;518
1459;520
1448;523
1437;525
1451;527
1463;530
1466;532
1463;534
1466;537
1466;539
1460;541
1449;544
1444;546
1455;549
1487;551
1510;553
1515;557
1487;559
1458;561
1449;564
1457;566
1465;568
1474;571
1472;573
1480;575
1484;578
1493;580
1502;582
1504;585
1518;587
1539;590
1533;592
1519;594
1502;598
1480;600
1474;602
1477;605
1489;607
1491;609
1490;612
1486;614
1483;616
1477;619
1481;621
1490;623
1487;626
1492;628
1495;631
1496;633
1495;635
1488;638
1499;641
1506;643
1512;646
1510;648
1505;650
1504;653
1503;655
1497;657
1496;660
1493;662
1491;665
1491;667
1494;669
1502;672
1513;674
1516;676
1509;679
1503;681
1509;684
1520;687
1543;689
1553;691
1541;694
1520;696
1506;698
1512;701
1509;703
1508;706
1508;708
1521;710
1524;713
1525;715
1510;717
1493;720
1494;722
1499;724
1503;728
1509;730
1522;732
1534;735
1533;737
1567;739
1570;742
1560;744
1530;747
1507;749
1505;751
1497;754
1496;756
1498;758
1500;761
1509;763
1519;765
1520;769
1533;771
1567;773
1571;776
1559;778
1542;781
1535;783
1533;785
1532;788
1527;790
1516;792
1512;795
1509;797
1501;799
1498;802
1504;804
1510;806
1523;809
1540;812
1536;815
1539;817
1535;819
1522;822
1500;824
1476;826
1484;829
1504;831
1520;833
1530;836
1546;838
1553;840
1545;843
1520;845
1498;847
1491;850
1495;852
1492;856
1507;858
1525;860
1530;863
1515;865
1489;867
1482;870
1481;872
1490;874
1494;877
1486;879
1475;881
1463;884
1450;886
1448;888
1459;891
1473;893
1486;897
1491;899
1491;901
1493;904
1488;906
1476;908
1462;911
1467;913
1473;915
1476;918
1468;920
1467;922
1468;925
1467;927
1484;930
1499;932
1508;934
1504;937
1490;940
1474;942
1469;945
1462;947
1464;949
1477;952
1486;954
1489;956
1479;959
1464;961
1454;963
1449;966
1461;968
1477;971
1489;973
1482;975
1471;978
1476;980
1478;983
1478;986
1479;988
1480;990
1474;993
1470;995
1470;997
1472;1000
1471;1002
1471;1005
1473;1007
1486;1009
1499;1012
1498;1014
1494;1017
1493;1019
1498;1021
1507;1025
1513;1027
1525;1030
1538;1032
1546;1034
1555;1037
1550;1039
1526;1042
1513;1044
1514;1047
1529;1049
1530;1051
1531;1054
1537;1056
1538;1059
1538;1061
1541;1063
1536;1067
1526;1069
1522;1072
1516;1074
1513;1076
1510;1079
1508;1081
1523;1084
1543;1086
1554;1088
1552;1091
1537;1093
1532;1096
1524;1098
1516;1100
1512;1103
1511;1105
1519;1108
1535;1111
1531;1113
1525;1116
1539;1118
1547;1121
1542;1123
1525;1125
1510;1128
1510;1130
1510;1133
1514;1135
1523;1138
1530;1140
1527;1142
1514;1145
1522;1147
1537;1150
1549;1153
1543;1155
1533;1158
1526;1160
1529;1163
1523;1165
1517;1167
1513;1170
1514;1172
1520;1175
1526;1177
1522;1179
1515;1182
1519;1184
1531;1187
1551;1189
1573;1191
1574;1195
1568;1197
1549;1200
1537;1202
1531;1204
1543;1207
1539;1209
1527;1212
1521;1214
1523;1217
1521;1219
1518;1221
1517;1224
1509;1226
1508;1229
1519;1231
1534;1233
1543;1236
1539;1239
1529;1242
1517;1244
1509;1246
1520;1249
1537;1251
1541;1254
1549;1256
1545;1258
1534;1261
1528;1263
1526;1266
1529;1268
1547;1270
1552;1273
1547;1275
1541;1278
1537;1281
1534;1283
1529;1286
1530;1288
1545;1291
1557;1293
1560;1295
1555;1298
1545;1300
1542;1303
1544;1305
1543;1308
1543;1310
1542;1312
1542;1315
1540;1317
1533;1320
1524;1323
1528;1325
1535;1328
1538;1330
1540;1333
1541;1335
1542;1337
1542;1340
1544;1342
1551;1345
1558;1347
1569;1349
1573;1352
1579;1354
1574;1357
1559;1359
1545;1361
1537;1364
1538;1367
1552;1370
1562;1372
1574;1374
1578;1377
1563;1379
1546;1382
1537;1384
1530;1386
1551;1389
1574;1391
1591;1394
1595;1396
1592;1399
1579;1401
1568;1403
1558;1406
1551;1409
1550;1412
1555;1414
1564;1416
1566;1419
1562;1421
1556;1424
1548;1426
1546;1428
1555;1431
1561;1433
1559;1436
1558;1438
1554;1440
1551;1443
1547;1445
1547;1448
1560;1451
1574;1453
1582;1456
1590;1458
1586;1461
1571;1463
1572;1465
1576;1468
1584;1470
1591;1473
1598;1475
1596;1478
1596;1480
1595;1482
1587;1485
1573;1487
1565;1490
1558;1492
1553;1495
1545;1498
1541;1500
1533;1503
1531;1505
1529;1507
1527;1510
1529;1512
1538;1515
1558;1517
1570;1519
1575;1522
1576;1524
1571;1527
1574;1529
1574;1531
1569;1534
1564;1537
1548;1540
1544;1542
1540;1544
1528;1547
1526;1549
1533;1552
1546;1554
1554;1557
1561;1559
1570;1561
1575;1564
1581;1566
1595;1569
1604;1571
1601;1573
1599;1576
1587;1579
1570;1582
1543;1584
1527;1586
1525;1589
1537;1591
1554;1594
1564;1596
1563;1598
1545;1601
1529;1603
1519;1606
1527;1608
1547;1610
1551;1613
1554;1615
1556;1618
1552;1620
1541;1623
1532;1626
1530;1628
1544;1631
1551;1633
1553;1635
1552;1638
1548;1640
1546;1643
1540;1645
1538;1648
1552;1650
1589;1652
1607;1655
1595;1657
1563;1660
1543;1662
1527;1665
1519;1668
1523;1670
1529;1673
1537;1675
1541;1677
1544;1680
1551;1682
1557;1685
1551;1687
1537;1689
1531;1692
1533;1694
1540;1697
1530;1699
1524;1701
1521;1704
1512;1707
1514;1710
1525;1712
1534;1714
1546;1717
1566;1719
1570;1722
1559;1724
1544;1726
1543;1729
1550;1731
1563;1734
1580;1736
1601;1739
1600;1741
1594;1743
1581;1746
1560;1748
1542;1752
1535;1754
1541;1756
1542;1759
1535;1761
1527;1764
1526;1766
1527;1768
1536;1771
1542;1773
1547;1776
1545;1778
1542;1780
1547;1783
1549;1785
1550;1788
1558;1790
1565;1793
1561;1796
1556;1798
1542;1801
1540;1803
1536;1805
1532;1808
1540;1810
1541;1813
1536;1815
1528;1817
1516;1820
1517;1822
1539;1825
1556;1827
1560;1830
1550;1832
1541;1835
1533;1838
1520;1840
1504;1843
1495;1845
1503;1847
1519;1850
1533;1852
1531;1855
1532;1857
1525;1859
1513;1862
1503;1864
1499;1867
1507;1869
1516;1871
1522;1874
1530;1876
1524;1880
1513;1882
1511;1884
1518;1887
1527;1889
1521;1892
1514;1894
1515;1896
1511;1899
1499;1901
1489;1904
1487;1906
1488;1909
1493;1911
1502;1913
1512;1916
1518;1918
1519;1922
1533;1924
1529;1926
1519;1929
1511;1931
1505;1934
1504;1936
1503;1938
1501;1941
1502;1943
1506;1946
1511;1948
1519;1950
1523;1953
1521;1955
1524;1958
1523;1960
1519;1963
1516;1966
1515;1968
1518;1971
1521;1973
1521;1975
1521;1978
1517;1980
1513;1983
1512;1985
1515;1987
1520;1990
1531;1992
1541;1995
1538;1997
1528;2000
1534;2002
1540;2004
1544;2008
1543;2010
1534;2013
1526;2015
1521;2017
1515;2020
1506;2022
1501;2025
1501;2027
1516;2029
1527;2032
1543;2034
1550;2037
1540;2039
1528;2041
1523;2044
1517;2046
1515;2050
1517;2052
1518;2054
1524;2057
1533;2059
1539;2062
1543;2064
1538;2066
1532;2069
1534;2071
1530;2074
1523;2076
1514;2078
1501;2081
1497;2083
1521;2086
1543;2088
1555;2092
1544;2094
1533;2096
1530;2099
1531;2101
1536;2104
1541;2106
1541;2108
1537;2111
1534;2113
1534;2116
1528;2118
1519;2120
1517;2123
1514;2125
1520;2128
1532;2130
1535;2132
1530;2136
1521;2138
1514;2141
1513;2143
1514;2145
1515;2148
1519;2150
1527;2153
1534;2155
1531;2157
1526;2160
1524;2162
1527;2165
1530;2167
1533;2169
1531;2172
1536;2174
1548;2178
1555;2180
1547;2183
1531;2185
1525;2187
1527;2190
1529;2192
1530;2195
1532;2197
1528;2199
1523;2202
1517;2204
1515;2207
1524;2209
1533;2211
1534;2214
1533;2216
1530;2220
1533;2222
1550;2224
1556;2227
1547;2229
1529;2232
1533;2234
1554;2237
1553;2239
1537;2241
1526;2244
1519;2246
1515;2249
1522;2251
1529;2253
1538;2256
1543;2258
1539;2262
1525;2264
1507;2266
1499;2269
1500;2271
1506;2274
1513;2276
1514;2278
1511;2281
1509;2283
1506;2286
1505;2288
1511;2290
1520;2293
1526;2295
1525;2298
1515;2300
1501;2302
1492;2306
1486;2308
1489;2311
1499;2313
1509;2315
1517;2318
1516;2320
1507;2323
1499;2325
1490;2328
1492;2330
1502;2332
1509;2335
1512;2337
1510;2340
1502;2342
1497;2344
1498;2348
1504;2350
1508;2353
1510;2355
1516;2357
1519;2360
1519;2362
1519;2365
1518;2367
1525;2369
1532;2372
1544;2374
1550;2377
1548;2379
1541;2381
1529;2384
1519;2386
1520;2390
1531;2392
1534;2395
1534;2397
1529;2399
1520;2402
1522;2404
1529;2407
1534;2409
1540;2411
1540;2414
1543;2416
1540;2419
1533;2421
1519;2423
1512;2426
1515;2428
1524;2432
1530;2434
1536;2436
1534;2439
1534;2441
1536;2444
1535;2446
1530;2448
1527;2451
1524;2453
1519;2456
1508;2458
1501;2460
1502;2463
1516;2465
1529;2468
1546;2470
1554;2473
1548;2476
1544;2478
1541;2481
1534;2483
1527;2486
1524;2488
1522;2490
1528;2493
1535;2495
1539;2498
1537;2500
1529;2502
1524;2505
