mV;time
1472;1458
1464;1461
1464;1463
1467;1465
1462;1468
1469;1470
1476;1473
1494;1475
1489;1477
1474;1480
1465;1482
1445;1485
1441;1487
1451;1490
1459;1492
1485;1495
1517;1498
1525;1500
1506;1503
1484;1505
1468;1507
1469;1510
1471;1512
1471;1515
1466;1517
1473;1519
1475;1522
1476;1524
1463;1527
1459;1529
1466;1531
1471;1534
1472;1537
1458;1540
1457;1542
1464;1544
1474;1547
1490;1549
1502;1552
1495;1554
1479;1556
1465;1559
1453;1561
1455;1564
1469;1566
1465;1568
1453;1571
1453;1573
1459;1576
1464;1579
1474;1581
1474;1584
1469;1586
1465;1589
1468;1591
1455;1594
1447;1596
1461;1598
1468;1601
1480;1603
1481;1606
1456;1608
1445;1610
1447;1613
1444;1615
1452;1618
1462;1620
1460;1623
1460;1626
1473;1628
1483;1631
1490;1633
1487;1635
1467;1638
1480;1640
1492;1643
1476;1645
1456;1647
1437;1650
1431;1652
1430;1655
1432;1657
1437;1659
1451;1662
1461;1665
1482;1668
1489;1670
1477;1672
1470;1675
1466;1677
1449;1680
1449;1682
1474;1684
1474;1687
1462;1689
1453;1692
1452;1694
1448;1696
1446;1699
1444;1701
1453;1704
1472;1707
1490;1709
1509;1712
1507;1714
1497;1717
1468;1719
1459;1722
1445;1724
1436;1726
1442;1729
1447;1731
1454;1734
1458;1736
1461;1738
1467;1741
1468;1743
1458;1746
1447;1748
1450;1751
1459;1754
1464;1756
1481;1759
1488;1761
1477;1763
1456;1766
1472;1768
1487;1771
1481;1773
1472;1775
1475;1778
1466;1780
1454;1783
1453;1785
1459;1787
1462;1790
1479;1793
1490;1796
1510;1798
1500;1800
1472;1803
1456;1805
1445;1808
1447;1810
1456;1813
1469;1815
1475;1817
1482;1820
1476;1822
1468;1825
1466;1827
1467;1829
1469;1832
1473;1835
1478;1838
1482;1840
1476;1842
1471;1845
1460;1847
1488;1850
1511;1852
1516;1854
1511;1857
1494;1859
1480;1862
1472;1864
1476;1866
1478;1869
1494;1871
1510;1874
1499;1876
1490;1879
1480;1882
1467;1884
1461;1887
1458;1889
1459;1891
1465;1894
1478;1896
1496;1899
1504;1901
1492;1903
1473;1906
1447;1908
1461;1911
1485;1913
1499;1916
1492;1918
1485;1921
1480;1924
1483;1926
1486;1929
1487;1931
1493;1933
1501;1936
1514;1938
1512;1941
1504;1943
1494;1945
1473;1948
1472;1950
1486;1953
1490;1955
1492;1957
1510;1960
1515;1963
1506;1966
1476;1968
1486;1970
1508;1973
1502;1975
1504;1978
1518;1980
1518;1982
1515;1985
1514;1987
1512;1990
1505;1992
1500;1994
1496;1997
1489;1999
1480;2002
1488;2004
1486;2008
1477;2010
1478;2012
1484;2015
1485;2017
1480;2020
1486;2022
1507;2024
1500;2027
1493;2029
1509;2032
1512;2034
1509;2036
1506;2039
1503;2041
1495;2044
1493;2046
1490;2049
1496;2052
1493;2054
1492;2057
1481;2059
1484;2061
1502;2064
1502;2066
1510;2069
1522;2071
1514;2073
1506;2076
1497;2078
1486;2081
1491;2083
1498;2085
1496;2088
1496;2091
1501;2094
1500;2096
1507;2099
1514;2101
1499;2103
1488;2106
1493;2108
1498;2111
1503;2113
1503;2115
1513;2118
1520;2120
1505;2123
1490;2125
1491;2127
1490;2130
1501;2132
1517;2136
1517;2138
1513;2140
1502;2143
1496;2145
1504;2148
1508;2150
1513;2152
1521;2155
1519;2157
1509;2160
1497;2162
1503;2164
1516;2167
1505;2169
1507;2172
1503;2174
1507;2177
1512;2180
1521;2182
1532;2185
1531;2187
1545;2190
1545;2192
1526;2194
1511;2197
1500;2199
1502;2202
1505;2204
1508;2206
1516;2209
1529;2211
1531;2214
1528;2216
1531;2219
1538;2222
1545;2224
1533;2227
1507;2229
1502;2231
1506;2234
1509;2236
1514;2239
1511;2241
1508;2243
1507;2246
1506;2248
1502;2251
1495;2253
1493;2256
1505;2258
1511;2260
1508;2264
1498;2266
1499;2269
1507;2271
1512;2273
1515;2276
1514;2278
1507;2281
1496;2283
1488;2285
1481;2288
1477;2290
1474;2293
1483;2295
1489;2297
1486;2300
1478;2302
1478;2306
1470;2308
1466;2310
1463;2313
1469;2315
1480;2318
1475;2320
1470;2322
1470;2325
1459;2327
1459;2330
1485;2332
1509;2334
1527;2337
1510;2339
1480;2342
1465;2344
1460;2348
1466;2350
1471;2352
1473;2355
1473;2357
1470;2360
1462;2362
1466;2364
1471;2367
1479;2369
1487;2372
1493;2374
1495;2376
1488;2379
1488;2381
1513;2384
1522;2386
1511;2388
1509;2392
1509;2394
1497;2397
1483;2399
1467;2401
1451;2404
1453;2406
1460;2409
1459;2411
1465;2413
1486;2416
1517;2418
1512;2421
1510;2423
1501;2426
1489;2428
1490;2430
1503;2434
1508;2436
1503;2439
1492;2441
1481;2443
1472;2446
1469;2448
1470;2451
1475;2453
1477;2455
1484;2458
1490;2460
1503;2463
1534;2465
1549;2467
1531;2470
1515;2472
1497;2476
1492;2478
1486;2480
1475;2483
1475;2485
1487;2488
1488;2490
1495;2492
1505;2495
1502;2497
1490;2500
1484;2502
1481;2504
1476;2507
1479;2509
1482;2512
1488;2514
1476;2518
1501;2520
1529;2522
1540;2525
1539;2527
1527;2530
1518;2532
1499;2534
1491;2537
1491;2539
1500;2542
1502;2544
1495;2546
1495;2549
1505;2551
1519;2554
1538;2556
1552;2558
1530;2562
1503;2564
1493;2567
1487;2569
1500;2571
1508;2574
1512;2576
1505;2579
1506;2581
1495;2583
1477;2586
1497;2588
1516;2591
1524;2593
1522;2596
1510;2598
1495;2600
1485;2604
1489;2606
1503;2609
1497;2611
1505;2613
1504;2616
1499;2618
1500;2621
1515;2623
1519;2625
1512;2628
1510;2630
1525;2633
1524;2635
1513;2637
1513;2640
1509;2642
1501;2646
1503;2648
1518;2650
1530;2653
1525;2655
1511;2658
1528;2660
1542;2662
1536;2665
1520;2667
1516;2670
1519;2672
1517;2674
1510;2677
1516;2679
1523;2682
1519;2684
1511;2688
1502;2690
1504;2692
1507;2695
1520;2697
1521;2700
1524;2702
1526;2704
1506;2707
1507;2709
1529;2712
1532;2714
1531;2716
1518;2719
1511;2721
1513;2724
1521;2726
1526;2728
1547;2732
1544;2734
1528;2737
1524;2739
1520;2741
1496;2744
1490;2746
1487;2749
1485;2751
1496;2753
1508;2756
1518;2758
1527;2761
1527;2763
1529;2766
1531;2768
1548;2770
1563;2774
1544;2776
1521;2779
1510;2781
1509;2783
1517;2786
1510;2788
1503;2791
1493;2793
1509;2795
1513;2798
1513;2800
1514;2803
1506;2805
1513;2807
1528;2810
1525;2812
1520;2816
1514;2818
1495;2820
1484;2823
1485;2825
1492;2828
1497;2830
1524;2832
1547;2835
1549;2837
1538;2840
1519;2842
1506;2844
1501;2847
1501;2849
1497;2852
1512;2854
1521;2857
1529;2860
1524;2862
1508;2865
1503;2867
1496;2870
1510;2872
1520;2874
1514;2877
1509;2879
1517;2882
1505;2884
1513;2886
1516;2889
1504;2891
1501;2894
1501;2896
1503;2898
1513;2902
1510;2904
1502;2907
1498;2909
1511;2911
1523;2914
1529;2916
1543;2919
1534;2921
1521;2924
1512;2926
1496;2928
1494;2931
1505;2933
1513;2936
1520;2938
1516;2940
1501;2944
1494;2946
1508;2949
1520;2951
1527;2953
1523;2956
1509;2958
1487;2961
1470;2963
1481;2965
1500;2968
1506;2970
1522;2973
1555;2975
1560;2977
1528;2980
1497;2982
1496;2985
1502;2988
1511;2990
1507;2993
1506;2995
1511;2998
1531;3000
1531;3002
1517;3005
1512;3007
1501;3010
1500;3012
1490;3015
1496;3017
1501;3019
1495;3022
1492;3024
1497;3027
1501;3030
1485;3032
1514;3035
1558;3037
1546;3040
1518;3042
1501;3044
1487;3047
1480;3049
1483;3052
1491;3054
1501;3056
1501;3059
1513;3061
1535;3064
1524;3066
1503;3068
1497;3072
1492;3074
1498;3077
1501;3079
1513;3082
1522;3084
1540;3086
1528;3089
1518;3091
1512;3094
1504;3096
1509;3098
1514;3101
1517;3103
1516;3106
1493;3108
1509;3110
1532;3113
1518;3116
1514;3119
1514;3121
1509;3123
1508;3126
1495;3128
1488;3131
1511;3133
1521;3135
1508;3138
1504;3140
1494;3143
1491;3145
1496;3148
1508;3150
1521;3152
1529;3155
1541;3158
1539;3161
1518;3163
1501;3165
1488;3168
1481;3170
1483;3173
1489;3175
1509;3177
1517;3180
1527;3182
1538;3185
1522;3187
1504;3189
1493;3192
1502;3194
1511;3197
1511;3200
1516;3202
1510;3205
1514;3207
1527;3210
1522;3212
1505;3215
1503;3217
1504;3219
1497;3222
1498;3224
1510;3227
1516;3229
1507;3231
1495;3234
1522;3236
1542;3239
1523;3241
1513;3244
1510;3247
1497;3249
1494;3252
1498;3254
1510;3256
1524;3259
1520;3261
1519;3264
1514;3266
1504;3268
1489;3271
1487;3273
1481;3276
1467;3278
1502;3280
1528;3283
1526;3286
1514;3289
1507;3291
1507;3293
1508;3296
1527;3298
1518;3301
1500;3303
1489;3305
1480;3308
1473;3310
1480;3313
1485;3315
1486;3318
1497;3320
1492;3322
1511;3325
1518;3328
1502;3331
1494;3333
1495;3335
