mV;time
1492;1458
1462;1461
1444;1463
1454;1465
1479;1468
1497;1470
1517;1473
1527;1475
1530;1477
1529;1480
1526;1482
1519;1485
1481;1487
1464;1489
1502;1492
1539;1495
1536;1498
1520;1500
1485;1502
1454;1505
1434;1507
1432;1510
1464;1512
1492;1515
1505;1517
1537;1519
1551;1522
1535;1524
1494;1527
1501;1529
1535;1531
1563;1534
1540;1537
1502;1540
1461;1542
1437;1544
1439;1547
1451;1549
1473;1552
1491;1554
1524;1556
1529;1559
1493;1561
1449;1564
1427;1566
1425;1568
1445;1571
1472;1573
1493;1576
1497;1579
1495;1581
1487;1584
1490;1586
1481;1589
1473;1591
1464;1594
1462;1596
1469;1598
1475;1601
1476;1603
1484;1606
1492;1608
1498;1610
1504;1613
1514;1615
1520;1618
1508;1620
1488;1623
1478;1626
1470;1628
1471;1631
1494;1633
1511;1635
1515;1638
1503;1640
1489;1643
1479;1645
1478;1647
1478;1650
1497;1652
1532;1655
1542;1657
1536;1659
1505;1662
1490;1665
1479;1668
1475;1670
1486;1672
1502;1675
1516;1677
1517;1680
1514;1682
1491;1684
1472;1687
1464;1689
1475;1692
1491;1694
1497;1697
1505;1699
1500;1701
1492;1704
1493;1707
1500;1710
1511;1712
1522;1714
1545;1717
1555;1719
1551;1722
1532;1724
1517;1726
1508;1729
1505;1731
1496;1734
1489;1736
1488;1738
1481;1741
1476;1743
1476;1746
1474;1748
1481;1751
1504;1754
1523;1756
1529;1759
1520;1761
1511;1763
1509;1766
1504;1768
1504;1771
1509;1773
1517;1775
1535;1778
1544;1780
1544;1783
1525;1785
1495;1788
1490;1790
1506;1793
1537;1796
1553;1798
1544;1801
1544;1803
1542;1805
1531;1808
1517;1810
1504;1813
1494;1815
1493;1817
1492;1820
1484;1822
1475;1825
1479;1827
1492;1829
1552;1832
1573;1835
1579;1838
1567;1840
1544;1842
1516;1845
1491;1847
1476;1850
1486;1852
1500;1854
1521;1857
1547;1859
1556;1862
1542;1864
1522;1866
1494;1869
1493;1871
1518;1874
1523;1876
1525;1880
1519;1882
1506;1884
1491;1887
1474;1889
1484;1892
1501;1894
1518;1896
1534;1899
1542;1901
1534;1904
1536;1906
1553;1908
1562;1911
1548;1913
1515;1916
1495;1918
1479;1921
1462;1924
1450;1926
1453;1929
1467;1931
1493;1933
1512;1936
1531;1938
1536;1941
1533;1943
1515;1945
1490;1948
1481;1950
1497;1953
1507;1955
1513;1957
1507;1960
1508;1963
1509;1966
1519;1968
1530;1970
1540;1973
1528;1975
1507;1978
1499;1980
1495;1983
1493;1985
1497;1987
1517;1990
1548;1992
1545;1995
1528;1997
1509;1999
1498;2002
1493;2004
1501;2008
1510;2010
1519;2012
1526;2015
1533;2017
1534;2020
1519;2022
1524;2024
1524;2027
1524;2029
1518;2032
1517;2034
1525;2036
1542;2039
1533;2041
1508;2044
1486;2046
1475;2049
1480;2052
1487;2054
1495;2057
1504;2059
1505;2061
1521;2064
1532;2066
1521;2069
1509;2071
1522;2074
1537;2076
1555;2078
1560;2081
1556;2083
1564;2086
1554;2088
1527;2091
1519;2094
1510;2096
1509;2099
1502;2101
1513;2103
1531;2106
1534;2108
1522;2111
1508;2113
1503;2115
1503;2118
1499;2120
1488;2123
1491;2125
1497;2127
1500;2130
1500;2132
1499;2136
1509;2138
1517;2140
1504;2143
1494;2145
1506;2148
1538;2150
1564;2153
1556;2155
1538;2157
1530;2160
1517;2162
1499;2165
1488;2167
1490;2169
1507;2172
1521;2174
1527;2178
1531;2180
1530;2182
1535;2185
1549;2187
1551;2190
1544;2192
1538;2194
1532;2197
1524;2199
1522;2202
1519;2204
1522;2206
1547;2209
1565;2211
1550;2214
1526;2216
1527;2219
1526;2222
1530;2224
1531;2227
1515;2229
1502;2232
1528;2234
1554;2236
1570;2239
1552;2241
1519;2244
1504;2246
1490;2248
1493;2251
1504;2253
1515;2256
1529;2258
1567;2260
1582;2264
1584;2266
1571;2269
1542;2271
1512;2273
1489;2276
1497;2278
1516;2281
1521;2283
1516;2285
1503;2288
1497;2290
1507;2293
1526;2295
1538;2297
1539;2300
1538;2302
1532;2306
