mV;time
1482;1458
1476;1461
1469;1463
1476;1465
1478;1468
1486;1470
1490;1473
1485;1475
1480;1477
1477;1480
1468;1482
1465;1485
1467;1487
1463;1489
1464;1492
1472;1495
1471;1498
1463;1500
1461;1502
1469;1505
1476;1507
1471;1510
1460;1512
1459;1514
1462;1517
1468;1519
1472;1522
1469;1524
1470;1527
1467;1529
1444;1531
1441;1534
1450;1537
1460;1540
1468;1542
1467;1544
1457;1547
1468;1549
1466;1552
1447;1554
1459;1556
1473;1559
1487;1561
1496;1564
1503;1566
1506;1568
1510;1571
1503;1573
1483;1576
1480;1579
1486;1581
1497;1584
1504;1586
1502;1589
1498;1591
1485;1593
1478;1596
1484;1598
1478;1601
1485;1603
1498;1605
1512;1608
1521;1610
1512;1613
1501;1615
1491;1618
1476;1620
1453;1623
1466;1626
1475;1628
1489;1631
1497;1633
1488;1635
1482;1638
1485;1640
1490;1643
1489;1645
1486;1647
1492;1650
1495;1652
1496;1655
1487;1657
1487;1659
1492;1662
1500;1665
1507;1668
1512;1670
1505;1672
1503;1675
1506;1677
1508;1680
1511;1682
1507;1684
1506;1687
1502;1689
1492;1692
1489;1694
1469;1696
1466;1699
1474;1701
1488;1704
1497;1707
1496;1709
1504;1712
1509;1714
1515;1717
1514;1719
1517;1721
1525;1724
1532;1726
1518;1729
1507;1731
1505;1734
1506;1736
1509;1738
1510;1741
1522;1743
1523;1746
1521;1748
1530;1751
1528;1754
1514;1756
1512;1759
1516;1761
1513;1763
1518;1766
1520;1768
1489;1771
1478;1773
1485;1775
1495;1778
1492;1780
1485;1783
1484;1785
1493;1787
1510;1790
1519;1793
1524;1796
1518;1798
1512;1800
1516;1803
1511;1805
1513;1808
1517;1810
1515;1812
1498;1815
1493;1817
1500;1820
1514;1822
1519;1825
1515;1827
1505;1829
1507;1832
1510;1835
1506;1838
1483;1840
1486;1842
1496;1845
1509;1847
1513;1850
1515;1852
1505;1854
1511;1857
1519;1859
1515;1862
1510;1864
1516;1866
1520;1869
1524;1871
1510;1874
1488;1876
1492;1879
1498;1882
1501;1884
1501;1887
1502;1889
1505;1891
1507;1894
1504;1896
1502;1899
1498;1901
1495;1903
1502;1906
1510;1908
1517;1911
1518;1913
1489;1916
1473;1918
1482;1921
1495;1924
1507;1926
1492;1929
1490;1931
1490;1933
1497;1936
1509;1938
1513;1941
1524;1943
1521;1945
1518;1948
1518;1950
1520;1953
1518;1955
1511;1957
1509;1960
1511;1963
1516;1966
1495;1968
1486;1970
1497;1973
1501;1975
1504;1978
1512;1980
1509;1982
1514;1985
1516;1987
1500;1990
1506;1992
1506;1994
1507;1997
1513;1999
1511;2002
1499;2004
1500;2008
1503;2010
1491;2012
1484;2015
1484;2017
1496;2020
1502;2022
1504;2024
1508;2027
1515;2029
1517;2032
1518;2034
1516;2036
1507;2039
1505;2041
1496;2044
1489;2046
1496;2049
1502;2052
1502;2054
1500;2057
1489;2059
1489;2061
1482;2064
1487;2066
1490;2069
1492;2071
1479;2073
1483;2076
1488;2078
1483;2081
1481;2083
1491;2085
1508;2088
1515;2091
1511;2094
1504;2096
1484;2099
1487;2101
1497;2103
1504;2106
1505;2108
