mV;time
1653;1458
1641;1461
1645;1463
1664;1465
1670;1468
1676;1470
1681;1473
1676;1475
1664;1477
1654;1480
1645;1482
1650;1485
1659;1487
1666;1489
1690;1492
1696;1495
1679;1498
1661;1500
1645;1502
1642;1505
1649;1507
1655;1510
1660;1512
1660;1514
1655;1517
1661;1519
1657;1522
1647;1524
1656;1526
1661;1529
1664;1531
1673;1534
1670;1537
1657;1540
1647;1542
1650;1544
1661;1547
1670;1549
1683;1552
1685;1554
1671;1556
1655;1559
1648;1561
1649;1564
1653;1566
1665;1568
1669;1571
1677;1573
1689;1576
1685;1579
1689;1581
1683;1584
1678;1586
1680;1589
1679;1591
1683;1593
1673;1596
1661;1598
1652;1601
1649;1603
1657;1605
1661;1608
1664;1610
1670;1613
1668;1615
1677;1617
1695;1620
1687;1623
1669;1626
1668;1628
1665;1631
1662;1633
1660;1635
1675;1638
1682;1640
1668;1643
1659;1645
1663;1647
1668;1650
1670;1652
1672;1655
1670;1657
1657;1659
1650;1662
1655;1665
1661;1668
1665;1670
1674;1672
1685;1675
1688;1677
1681;1680
1665;1682
1654;1684
1656;1687
1664;1689
1671;1692
1672;1694
1665;1696
1657;1699
1652;1701
1652;1704
1659;1707
1659;1709
1661;1712
1658;1714
1647;1717
1638;1719
1637;1721
1635;1724
1648;1726
1661;1729
1666;1731
1664;1733
1657;1736
1646;1738
1633;1741
1623;1743
1630;1745
1644;1748
1655;1751
1665;1754
1660;1756
1646;1759
1633;1761
1621;1763
1620;1766
1631;1768
1644;1771
1645;1773
1639;1775
1631;1778
1621;1780
1613;1783
1622;1785
1632;1787
1633;1790
1636;1793
1646;1796
1635;1798
1614;1800
1602;1803
1602;1805
1611;1808
1617;1810
1620;1812
1619;1815
1604;1817
1597;1820
1590;1822
1592;1824
1604;1827
1613;1829
1614;1832
1610;1835
1605;1837
1603;1840
1597;1842
1590;1845
1599;1847
1605;1849
1602;1852
1598;1854
1592;1857
1582;1859
1566;1862
1559;1864
1571;1866
1597;1869
1609;1871
1597;1874
