1500	313
1503	315
1452	318
1439	320
1485	322
1520	325
1520	327
1514	329
1507	332
1509	334
1505	336
1475	339
1448	342
1465	344
1478	347
1492	349
1513	351
1518	354
1512	356
1503	359
1491	361
1472	363
1474	366
1491	368
1492	370
1451	373
1459	375
1485	377
1488	380
1476	382
1476	385
1461	388
1461	390
1453	392
1464	395
1491	397
1496	400
1487	402
1476	404
1454	407
1435	409
1447	411
1480	414
1495	416
1481	418
1480	421
1480	423
1486	425
1488	429
1481	431
1471	434
1489	436
1501	438
1482	441
1468	443
1476	445
1482	448
1485	450
1490	452
1463	455
1457	457
1485	459
1498	462
1480	464
1450	466
1456	470
1489	472
1507	475
1496	477
1468	479
1461	482
1476	484
1477	486
1471	489
1471	491
1482	493
1498	496
1503	498
1496	500
1469	503
1457	505
1472	507
1493	510
1507	513
1501	516
1499	518
1507	520
1514	523
1503	525
1487	527
1470	530
1493	532
1526	534
1521	537
1503	539
1480	541
1477	544
1497	546
1510	549
1513	551
1510	553
1496	557
1495	559
1476	561
1458	564
1463	566
1492	568
1509	571
1520	573
1519	575
1508	578
1494	580
1471	582
1442	585
1439	587
1469	590
1514	592
1526	594
1528	598
1524	600
1513	602
1509	605
1504	607
1491	609
1476	612
1458	614
1465	616
1489	619
1509	621
1516	623
1513	626
1511	628
1509	631
1504	633
1496	635
1500	638
1493	641
1470	643
1454	646
1457	648
1487	650
1513	653
1517	655
1505	657
1480	660
1492	662
1501	665
1500	667
1486	669
1445	672
1460	674
1504	676
1518	679
1514	681
1494	684
1483	687
1482	689
1488	691
1483	694
1482	696
1478	698
1462	701
1450	703
1468	706
1493	708
1502	710
1506	713
1506	715
1498	717
1482	720
1472	722
1441	724
1439	728
1468	730
1504	732
1517	735
1520	737
1512	740
1496	742
1469	744
1472	747
1478	749
1471	751
1491	754
1509	756
1510	758
1505	761
1466	763
1447	765
1463	769
1491	771
1501	773
1504	776
1513	778
1514	781
1515	783
1510	785
1481	788
1467	790
1458	792
1451	795
1468	797
1498	799
1514	802
1502	804
1502	806
1492	809
1464	812
1474	815
1512	817
1520	819
1524	822
1526	824
1508	826
1499	829
1506	831
1509	833
1508	836
1504	838
1491	840
1483	843
1492	845
1508	847
1508	850
1508	852
1507	856
1510	858
1509	860
1498	863
1467	865
1459	867
1474	870
1505	872
1519	874
1498	877
1492	879
1490	881
1483	884
1494	886
1493	888
1502	891
1517	893
1518	897
1509	899
1505	901
1508	904
1492	906
1474	908
1489	911
1521	913
1531	915
1523	918
1520	920
1505	922
1495	925
1489	927
1459	930
1454	932
1499	934
1535	937
1538	940
1507	942
1491	945
1483	947
1485	949
1497	952
1511	954
1489	956
1438	959
1462	961
1501	963
1514	966
1518	968
1521	971
1507	973
1489	975
1482	978
1494	980
1496	983
1494	986
1499	988
1520	990
1524	993
1515	995
1500	997
1480	1000
1476	1002
1486	1005
1495	1007
1495	1009
1490	1012
1496	1014
1504	1017
1512	1019
1494	1021
1483	1025
1472	1027
1481	1030
1482	1032
1486	1034
1487	1037
1494	1039
1509	1042
1524	1044
1527	1047
1503	1049
1488	1051
1493	1054
1486	1056
1461	1059
1469	1061
1503	1063
1511	1067
1513	1069
1522	1072
1483	1074
1468	1076
1502	1079
1511	1081
1511	1084
1515	1086
1494	1088
1486	1091
1477	1093
1485	1096
1515	1098
1505	1100
1493	1103
1498	1105
1502	1108
1512	1111
1519	1113
1485	1116
1453	1118
1473	1121
1510	1123
1511	1125
1484	1128
1476	1130
1495	1133
1512	1135
1526	1138
1512	1140
1493	1142
1499	1145
1505	1147
1495	1150
1489	1153
1482	1155
1482	1158
1486	1160
1486	1163
1496	1165
1516	1167
1513	1170
1495	1172
1490	1175
1502	1177
1491	1179
1453	1182
1467	1184
1511	1187
1534	1189
1533	1191
1522	1195
1507	1197
1503	1200
1488	1202
1486	1204
1496	1207
1484	1209
1476	1212
1506	1214
1521	1216
1520	1219
1501	1221
1476	1224
1485	1226
1502	1229
1512	1231
1505	1233
1485	1236
1476	1239
1488	1242
1499	1244
1475	1246
1478	1249
1496	1251
1507	1254
1528	1256
1520	1258
1480	1261
1466	1263
1482	1266
1504	1268
1523	1270
1532	1273
1527	1275
1485	1278
1475	1281
1499	1283
1511	1286
1482	1288
1469	1291
1485	1293
1511	1295
1519	1298
1511	1300
1503	1303
1489	1305
1466	1307
1466	1310
1478	1312
1465	1315
1499	1317
1539	1320
1548	1323
1531	1325
1520	1328
1509	1330
1493	1333
1474	1335
1473	1337
1500	1340
1523	1342
1541	1345
1547	1347
1542	1349
1539	1352
1534	1354
1531	1357
1532	1359
1542	1361
1552	1364
1509	1367
1497	1370
1523	1372
1544	1374
1564	1377
1564	1379
1566	1382
1569	1384
1558	1386
1537	1389
1538	1391
1528	1394
1516	1396
1533	1398
1572	1401
1588	1403
1577	1406
1570	1409
1564	1411
1551	1414
1540	1416
1538	1419
1521	1421
1542	1424
1571	1426
1577	1428
1581	1431
1580	1433
1562	1436
1530	1438
1514	1440
1526	1443
1542	1445
1539	1448
1545	1451
1562	1453
1554	1456
1549	1458
1546	1461
1507	1463
1500	1465
1534	1468
1562	1470
1572	1473
1575	1475
1566	1477
1541	1480
1526	1482
1534	1485
1542	1487
1545	1489
1518	1492
1507	1495
1518	1498
1526	1500
1529	1502
1523	1505
1517	1507
1524	1510
1533	1512
1535	1515
1546	1517
1528	1519
1515	1522
1511	1524
1485	1527
1471	1529
1478	1531
1501	1534
1524	1537
1533	1540
1526	1542
1495	1544
1488	1547
1508	1549
1519	1552
1517	1554
1523	1556
1524	1559
1510	1561
1469	1564
1453	1566
1491	1568
1530	1571
1537	1573
1522	1576
1509	1579
1498	1581
1498	1584
1502	1586
1501	1589
1504	1591
1512	1594
1517	1596
1512	1598
1477	1601
1465	1603
1479	1606
1508	1608
1525	1610
1520	1613
1515	1615
1482	1618
1464	1620
1474	1623
1494	1626
1479	1628
1487	1631
1474	1633
1472	1635
1490	1638
1502	1640
1509	1643
1502	1645
1492	1647
1485	1650
1495	1652
1502	1655
1484	1657
1487	1659
1491	1662
1454	1665
1444	1668
1481	1670
1522	1672
1529	1675
1511	1677
1496	1680
1483	1682
1479	1684
1471	1687
1476	1689
1488	1692
1485	1694
1485	1697
1473	1699
1455	1701
1445	1704
1464	1707
1497	1710
1508	1712
1503	1714
1498	1717
1476	1719
1468	1722
1467	1724
1470	1726
1479	1729
1490	1731
1494	1734
1468	1736
1437	1738
1460	1741
1489	1743
1493	1746
1490	1748
1477	1751
1468	1754
1452	1756
1452	1759
1465	1761
1468	1763
1463	1766
1474	1768
1486	1771
1468	1773
1471	1775
1468	1778
1447	1780
1446	1783
1473	1785
1487	1788
1494	1790
1467	1793
1453	1796
1466	1798
1476	1801
1477	1803
1466	1805
1435	1808
1434	1810
1458	1813
1453	1815
1456	1817
1478	1820
1485	1822
1455	1825
1444	1827
1454	1829
1461	1832
1464	1835
1459	1838
1444	1840
1442	1842
1421	1845
1396	1847
1408	1850
1454	1852
1482	1854
1462	1857
1461	1859
1466	1862
1454	1864
1456	1866
1454	1869
1448	1871
1449	1874
1443	1876
1424	1879
1447	1882
1478	1884
1470	1887
1472	1889
1456	1892
1449	1894
1459	1896
1473	1899
1476	1901
1463	1904
1445	1906
1435	1908
1429	1911
1444	1913
1465	1916
1475	1918
1458	1921
1444	1924
1437	1926
1405	1929
1405	1931
1442	1933
1469	1936
1481	1938
1457	1941
1441	1943
1448	1945
1466	1948
1474	1950
1476	1953
1457	1955
1474	1957
1487	1960
1480	1963
1448	1966
1441	1968
1464	1970
1479	1973
1452	1975
1446	1978
1470	1980
1474	1982
1465	1985
1442	1987
1431	1990
1460	1992
1484	1995
1486	1997
1484	1999
1445	2002
1428	2004
1439	2008
1461	2010
1484	2012
1480	2015
1460	2017
1466	2020
1480	2022
1478	2024
1462	2027
1433	2029
1429	2032
1458	2034
1494	2036
1484	2039
1465	2041
1463	2044
1468	2046
1463	2049
1457	2052
1468	2054
1452	2057
1457	2059
1478	2061
1486	2064
1466	2066
1464	2069
1471	2071
1483	2073
1489	2076
1483	2078
1465	2081
1403	2083
1408	2085
1455	2088
1484	2091
1477	2094
1461	2096
1466	2098
1481	2101
1480	2103
1475	2106
1458	2108
1425	2111
1442	2113
1472	2115
1490	2118
1469	2120
1421	2123
1424	2125
1454	2127
1478	2130
1490	2132
1472	2136
1460	2138
1463	2140
1478	2143
1470	2145
1431	2148
1425	2150
1467	2152
1489	2155
1482	2157
1476	2160
1469	2162
1471	2164
1475	2167
1483	2169
1443	2172
1415	2174
1459	2177
1509	2180
1510	2182
1490	2185
1463	2187
1471	2189
1470	2192
1431	2194
1419	2197
1440	2199
1477	2201
1498	2204
1493	2206
1496	2209
1504	2211
1494	2214
1471	2216
1440	2219
1421	2222
1421	2224
1445	2227
1472	2229
1501	2231
1501	2234
1466	2236
1462	2239
1480	2241
1487	2243
1464	2246
1444	2248
1458	2251
1486	2253
1504	2255
1501	2258
1483	2260
1457	2264
1461	2266
1455	2268
1455	2271
1472	2273
1492	2276
1484	2278
1478	2280
1457	2283
1431	2285
1442	2288
1476	2290
1478	2292
1476	2295
1482	2297
1486	2300
1469	2302
1452	2305
1464	2308
1480	2310
1476	2313
1465	2315
1455	2318
1462	2320
1479	2322
1491	2325
1473	2327
1461	2330
1466	2332
1450	2334
1454	2337
1483	2339
1479	2342
1466	2344
1469	2347
1482	2350
1443	2352
1409	2355
1441	2357
1489	2359
1501	2362
1500	2364
1484	2367
1457	2369
1454	2371
1441	2374
1418	2376
1452	2379
1499	2381
1505	2383
1502	2386
1501	2388
1494	2392
1456	2394
1453	2397
1471	2399
1468	2401
1449	2404
1447	2406
1470	2409
1482	2411
1493	2413
1501	2416
1456	2418
1423	2421
1445	2423
1464	2425
1447	2428
1460	2430
1477	2434
1496	2436
1501	2438
1495	2441
1470	2443
1427	2446
1434	2448
1472	2450
1486	2453
1477	2455
1476	2458
1484	2460
1484	2462
1479	2465
1453	2467
1442	2470
1468	2472
1492	2475
1496	2478
1488	2480
1442	2483
1436	2485
1467	2488
1484	2490
1487	2492
1467	2495
1447	2497
1450	2500
1471	2502
1480	2504
1474	2507
1460	2509
1446	2512
1463	2514
1487	2516
1465	2520
1451	2522
1463	2525
1470	2527
1465	2529
1460	2532
1467	2534
1496	2537
1511	2539
1502	2541
1494	2544
1481	2546
1419	2549
1411	2551
1458	2553
1498	2556
1504	2558
1494	2562
1477	2564
1478	2566
1487	2569
1433	2571
1399	2574
1447	2576
1502	2579
1518	2581
1510	2583
1504	2586
1487	2588
1469	2591
1479	2593
1466	2595
1446	2598
1479	2600
1516	2604
1522	2606
1488	2608
1476	2611
1481	2613
1500	2616
1488	2618
1435	2620
1437	2623
1472	2625
1491	2628
1497	2630
1501	2632
1491	2635
1462	2637
1457	2640
1435	2642
1448	2644
1485	2648
1504	2650
1510	2653
1468	2655
1467	2657
1490	2660
1512	2662
1506	2665
1491	2667
1490	2670
1475	2672
1469	2674
1470	2677
1482	2679
1492	2682
1477	2684
1445	2686
1465	2690
1504	2692
1515	2695
1499	2697
1482	2699
1475	2702
1477	2704
1470	2707
1418	2709
1419	2711
1469	2714
1502	2716
1506	2719
1490	2721
1476	2723
1475	2726
1484	2728
1498	2732
1505	2734
1510	2736
1460	2739
1428	2741
1463	2744
1496	2746
1502	2748
1479	2751
1481	2753
1508	2756
1526	2758
1520	2760
1495	2763
1494	2765
1475	2768
1451	2770
1452	2774
1481	2776
1509	2778
1499	2781
1463	2783
1461	2786
1480	2788
1490	2790
1504	2793
1499	2795
1499	2798
1485	2800
1459	2802
1451	2805
1451	2807
1472	2810
1498	2812
1508	2814
1513	2818
1508	2820
1484	2823
1476	2825
1479	2827
1492	2830
1479	2832
1455	2835
1477	2837
1503	2839
1512	2842
1496	2844
1465	2847
1457	2849
1475	2852
1484	2854
1483	2856
1464	2860
1439	2862
1438	2865
1467	2867
1494	2869
1503	2872
1505	2874
1497	2877
1495	2879
1491	2881
1477	2884
1460	2886
1429	2889
1420	2891
1446	2893
1472	2896
1475	2898
1467	2902
1469	2904
1478	2906
1478	2909
1476	2911
1423	2914
1415	2916
1466	2918
1490	2921
1495	2923
1494	2926
1485	2928
1481	2930
1486	2933
1482	2935
1478	2938
1446	2940
1386	2944
1402	2946
1460	2948
1500	2951
1509	2953
1508	2956
1499	2958
1489	2960
1480	2963
1440	2965
1426	2968
1456	2970
1449	2972
1452	2975
1479	2977
1508	2980
1515	2982
1505	2984
1492	2988
1479	2990
1483	2993
1480	2995
1481	2997
1493	3000
1501	3002
1485	3005
1459	3007
1462	3009
1450	3012
1453	3014
1486	3017
1513	3019
1514	3022
1505	3024
1495	3026
1472	3030
1469	3032
1492	3035
1517	3037
1481	3039
1441	3042
1446	3044
1475	3047
1473	3049
1473	3051
1487	3054
1497	3056
1492	3059
1484	3061
1471	3063
1453	3066
1453	3068
1466	3072
1485	3074
1480	3076
1455	3079
1464	3081
1485	3084
1474	3086
1469	3088
1475	3091
1488	3093
1501	3096
1497	3098
1489	3101
1488	3103
1487	3105
1477	3108
1481	3110
1484	3113
1492	3116
1483	3118
1473	3121
1452	3123
1432	3126
1452	3128
1483	3130
1499	3133
1508	3135
1509	3138
1506	3140
1495	3142
1482	3145
1474	3147
1467	3150
1449	3152
1460	3154
1491	3158
1502	3160
1503	3163
1482	3165
1442	3168
1458	3170
1504	3172
1519	3175
1517	3177
1504	3180
1495	3182
1495	3184
1498	3187
1500	3189
1456	3192
1424	3194
1468	3196
1518	3200
1521	3202
1511	3205
1504	3207
1497	3209
1500	3212
1478	3214
1470	3217
1481	3219
1486	3221
1484	3224
1479	3226
1488	3229
1502	3231
1506	3233
1509	3236
1505	3238
1472	3241
1460	3244
1476	3247
1496	3249
1515	3251
1478	3254
1447	3256
1474	3259
1508	3261
1510	3263
1496	3266
1487	3268
1481	3271
1500	3273
1518	3275
1519	3278
1513	3280
1502	3283
1492	3286
1486	3288
1485	3291
1479	3293
1479	3296
1450	3298
1450	3300
1486	3303
1504	3305
1501	3308
1492	3310
1495	3312
1509	3315
1489	3317
1459	3320
1459	3322
1482	3324
1491	3328
1488	3330
1478	3333
1483	3335
1501	3337
1501	3340
1483	3342
1474	3345
1454	3347
1469	3350
1491	3352
1491	3354
1509	3357
1520	3359
1512	3362
1504	3364
1488	3366
1465	3369
1468	3372
1468	3375
1452	3377
1440	3379
1472	3382
1508	3384
1510	3387
1498	3389
1486	3391
1475	3394
1443	3396
1449	3399
1495	3401
1523	3403
1523	3406
1516	3408
1505	3411
1504	3414
1493	3416
1447	3419
1446	3421
1485	3424
1515	3426
1522	3428
1522	3431
1481	3433
1462	3436
1488	3438
1510	3441
1509	3443
1505	3445
1509	3448
1516	3450
1523	3453
1527	3456
1522	3458
1510	3461
1498	3463
1443	3466
1442	3468
1502	3470
1517	3473
1494	3475
1491	3478
1509	3480
1524	3482
1524	3485
1526	3487
1528	3490
1525	3492
1526	3494
1515	3497
1504	3500
1504	3503
1515	3505
1505	3507
1502	3510
1511	3512
1515	3515
1511	3517
1487	3520
1445	3522
1448	3524
1485	3527
1512	3529
1525	3532
1514	3534
1490	3536
1490	3539
1508	3542
1517	3545
1513	3547
1509	3549
1505	3552
1501	3554
1510	3557
1515	3559
1507	3561
1460	3564
1424	3566
1442	3569
1495	3571
1521	3573
1527	3576
1518	3578
1475	3581
1459	3584
1481	3586
1497	3589
1515	3591
1523	3594
1521	3596
1513	3599
1502	3601
1494	3603
1450	3606
1411	3608
1443	3611
1496	3613
1513	3615
1524	3618
1511	3620
1486	3623
1483	3625
1492	3628
1499	3631
1502	3633
1502	3636
1504	3638
1497	3640
1458	3643
1452	3645
1487	3648
1509	3650
1509	3652
1482	3655
1489	3657
1505	3660
1498	3662
1456	3664
1445	3667
1477	3670
1509	3673
1514	3675
1513	3678
1509	3680
1501	3682
1488	3685
1472	3687
1476	3690
1485	3692
1498	3694
1514	3697
1500	3699
1482	3702
1493	3704
1495	3706
1486	3709
1493	3712
1492	3715
1484	3717
1498	3719
1517	3722
1505	3724
1474	3727
1471	3729
1486	3731
1510	3734
1530	3736
1533	3739
1520	3741
1502	3744
1476	3746
1482	3748
1510	3751
1521	3753
1528	3757
1522	3759
1503	3761
1494	3764
1479	3766
1482	3769
1504	3771
1517	3773
1515	3776
1500	3778
1494	3781
1498	3783
1497	3785
1491	3788
1494	3790
1493	3793
1487	3795
1476	3798
1472	3801
1489	3803
1499	3806
1484	3808
1478	3810
1480	3813
1493	3815
1516	3818
1525	3820
1518	3823
1510	3825
1507	3827
1509	3830
1510	3832
1514	3835
1519	3837
1515	3840
1504	3843
1481	3845
1455	3848
1453	3850
1484	3852
1520	3855
1537	3857
1537	3860
1521	3862
1511	3864
1504	3867
1501	3869
1501	3872
1502	3874
1494	3876
1478	3879
1479	3881
1486	3885
1486	3887
1486	3889
1435	3892
1406	3894
1460	3897
1522	3899
1539	3902
1532	3904
1523	3906
1515	3909
1506	3911
1506	3914
1511	3916
1518	3918
1519	3921
1493	3923
1473	3927
1483	3929
1506	3931
1500	3934
1434	3936
1429	3939
1484	3941
1527	3943
1531	3946
1526	3948
1522	3951
1508	3953
1495	3955
1498	3958
1501	3960
1496	3963
1490	3965
1497	3968
1502	3971
1492	3973
1495	3976
1497	3978
1456	3981
1456	3983
1479	3985
1498	3988
1511	3990
1486	3993
1477	3995
1499	3997
1515	4000
1510	4002
1493	4005
1486	4007
1494	4009
1504	4013
1508	4015
1517	4018
1506	4020
1472	4022
1453	4025
1466	4027
1479	4030
1500	4032
1515	4034
1528	4037
1512	4039
1477	4042
1479	4044
1495	4046
1504	4049
1501	4051
1483	4055
1494	4057
1519	4060
1515	4062
1475	4064
1467	4067
1483	4069
1486	4072
1504	4074
1513	4076
1518	4079
1510	4081
1506	4084
1507	4086
1505	4088
1496	4091
1463	4093
1456	4097
1480	4099
1512	4101
1519	4104
1520	4106
1505	4109
1481	4111
1485	4113
1506	4116
1514	4118
1497	4121
1475	4123
1477	4125
1495	4128
1511	4130
1522	4133
1478	4135
1445	4137
1468	4141
1496	4143
1514	4146
1511	4148
1503	4151
1488	4153
1498	4155
1507	4158
1506	4160
1504	4163
1498	4165
1493	4167
1489	4170
1486	4172
1491	4175
1479	4177
1460	4179
1466	4183
1456	4185
1469	4188
1513	4190
1532	4192
1527	4195
1518	4197
1512	4200
1507	4202
1505	4204
1503	4207
1497	4209
1501	4212
1508	4214
1510	4216
1485	4219
1455	4221
1471	4225
1502	4227
1517	4229
1500	4232
1476	4234
1467	4237
1488	4239
1496	4242
1506	4244
1509	4246
1507	4249
1502	4251
1481	4254
1456	4256
1462	4258
1498	4261
1504	4263
1483	4267
1467	4269
1483	4271
1510	4274
1524	4276
1516	4279
1503	4281
1501	4283
1505	4286
1508	4288
1514	4291
1508	4293
1501	4295
1510	4298
1497	4300
1466	4303
1446	4305
1441	4307
1474	4311
1520	4313
1540	4316
1532	4318
1516	4321
1504	4323
1493	4325
1484	4328
1496	4330
1507	4333
1505	4335
1506	4337
1483	4340
1469	4342
1456	4345
1472	4347
1509	4349
1531	4353
1525	4355
1508	4358
1494	4360
1490	4362
1494	4365
1495	4367
1502	4370
1511	4372
1516	4374
1479	4377
1446	4379
1467	4382
1500	4384
1516	4386
1521	4389
1521	4391
1512	4395
1488	4397
1477	4399
1491	4402
1509	4404
1511	4407
1469	4409
1464	4412
1498	4414
1518	4416
1533	4419
1538	4421
1525	4424
1518	4426
1506	4428
1509	4431
1512	4433
1492	4436
1480	4439
1481	4441
1477	4444
1469	4446
1472	4449
1466	4451
1470	4453
1472	4456
1454	4458
1460	4461
1479	4463
1492	4465
1478	4468
1476	4470
1496	4473
1519	4475
1528	4478
1527	4481
1518	4483
1509	4486
1501	4488
1501	4491
1503	4493
1509	4495
1516	4498
1504	4500
1463	4503
1444	4505
1457	4507
1485	4510
1500	4512
1500	4515
1498	4517
1501	4519
1503	4523
1501	4525
1495	4528
1494	4530
1483	4532
1455	4535
1458	4537
1476	4540
1485	4542
1488	4544
1460	4547
1456	4549
1482	4552
1491	4554
1499	4556
1514	4559
1519	4561
1515	4564
1511	4567
1500	4570
1504	4572
1503	4574
1500	4577
1504	4579
1507	4582
1501	4584
1482	4586
1471	4589
1451	4591
1452	4594
1488	4596
1520	4598
1518	4601
1501	4603
1500	4606
1508	4609
1516	4611
1514	4614
1512	4616
1511	4619
1496	4621
1481	4623
1465	4626
1480	4628
1497	4631
1499	4633
1500	4636
1458	4638
1455	4640
1484	4643
1487	4645
1488	4648
1505	4651
1502	4653
1487	4656
1498	4658
1509	4661
1512	4663
1504	4665
1482	4668
1483	4670
1487	4673
1491	4675
1500	4677
1486	4680
1465	4682
1478	4685
1497	4687
1499	4689
1511	4692
1513	4695
1499	4698
1509	4700
1513	4702
1513	4705
1511	4707
1512	4710
1513	4712
1503	4715
1496	4717
1499	4719
1501	4722
1495	4724
1463	4727
1444	4729
1478	4731
1500	4734
1519	4737
1527	4740
1516	4742
1504	4744
1496	4747
1495	4749
1508	4752
1518	4754
1522	4756
1523	4759
1521	4761
1480	4764
1461	4766
1466	4768
1491	4771
1512	4773
1522	4776
1520	4779
1494	4782
1466	4784
1473	4786
1502	4789
1517	4791
1522	4794
1523	4796
1520	4798
1512	4801
1501	4803
1479	4806
1459	4808
1432	4810
1432	4813
1470	4815
1505	4818
1522	4820
1522	4823
1518	4826
1509	4828
1508	4831
1509	4833
1507	4835
1506	4838
1497	4840
1486	4843
1488	4845
1496	4847
1453	4850
1420	4852
1446	4855
1476	4857
1488	4859
1504	4862
1514	4865
1511	4868
1507	4870
1496	4873
1483	4875
1484	4877
1494	4880
1501	4882
1500	4885
1492	4887
1486	4889
1497	4892
1510	4894
1520	4897
1514	4899
1450	4901
1430	4904
1466	4907
1493	4910
1498	4912
1502	4914
1502	4917
1511	4919
1511	4922
1491	4924
1488	4926
1495	4929
1497	4931
1505	4934
1500	4936
1443	4938
1429	4941
1473	4943
1503	4946
1516	4948
1519	4952
1518	4954
1513	4956
1507	4959
1502	4961
1491	4964
1472	4966
1451	4968
1464	4971
1476	4973
1469	4976
1469	4978
1482	4980
1493	4983
1493	4985
1464	4988
1458	4990
1482	4993
1482	4996
1483	4998
1500	5001
1508	5003
1508	5005
1495	5008
1482	5010
1490	5013
1504	5015
1517	5018
1521	5020
1512	5022
1507	5025
1462	5027
1436	5030
1477	5032
1513	5035
1524	5038
1513	5040
1509	5043
1491	5045
1480	5047
1493	5050
1519	5052
1525	5055
1513	5057
1502	5059
1498	5062
1499	5064
1445	5067
1416	5069
1456	5071
1504	5074
1513	5076
1513	5080
1513	5082
1512	5085
1506	5087
1496	5089
1491	5092
1494	5094
1500	5097
1491	5099
1474	5101
1476	5104
1494	5106
1511	5109
1517	5111
1513	5113
1488	5116
1437	5118
1448	5122
1499	5124
1529	5126
1535	5129
1535	5131
1536	5134
1532	5136
1524	5138
1511	5141
1498	5143
1489	5146
1479	5148
1454	5150
1463	5153
1501	5155
1527	5158
1528	5160
1511	5164
1469	5166
1447	5168
1467	5171
1500	5173
1509	5176
1515	5178
1510	5180
1490	5183
1484	5185
1473	5188
1473	5190
1485	5192
1503	5195
1493	5197
1463	5200
1464	5202
1493	5204
1508	5208
1512	5210
1516	5213
1512	5215
1490	5217
1488	5220
1508	5222
1534	5225
1531	5227
1515	5229
1488	5232
1476	5234
1484	5237
1500	5239
1496	5241
1482	5244
1458	5246
1453	5250
1473	5252
1495	5255
1493	5257
1469	5259
1458	5262
1477	5264
1490	5267
1494	5269
