mV;time
0;0
1484;2
1489;4
1486;7
1488;9
1504;11
1504;13
1505;16
1498;18
1503;20
1492;23
1494;25
1488;27
1506;30
1500;32
1506;34
1494;36
1499;39
1488;41
1488;44
1485;47
1493;49
1503;51
1498;54
1495;56
1491;58
1485;61
1489;63
1501;65
1497;67
1504;70
1494;72
1508;74
1490;77
1487;79
1497;81
1484;84
1480;87
1488;89
1503;91
1501;94
1504;96
1495;98
1484;101
1499;103
1482;105
1495;108
1487;110
1493;112
1488;115
1497;117
1493;120
1502;122
1482;124
1493;128
1505;130
1502;132
1504;135
1508;137
1498;139
1496;142
1482;144
1497;146
1488;149
1500;151
1496;153
1493;156
1499;158
1488;161
1482;163
1496;165
1482;168
1503;171
1501;173
1493;176
1491;178
1499;180
1485;183
1481;185
1482;187
1499;190
1498;192
1487;194
1489;197
1485;199
1481;202
1485;204
1476;206
1481;209
1486;211
1485;214
1485;217
1485;219
1500;221
1498;224
1487;226
1481;228
1484;231
1501;233
1484;235
1488;238
1486;240
1483;243
1489;245
1479;247
1495;250
1489;252
1494;254
1501;258
1484;260
1491;262
1488;265
1482;267
1488;269
1493;272
1496;274
1494;277
1483;279
1496;281
1485;284
1495;286
1488;288
1483;291
1485;293
1493;295
1492;299
1483;301
1478;303
1487;306
1477;308
1482;310
1480;313
1495;315
1490;318
1481;320
1480;322
1484;325
1472;327
1493;329
1478;332
1498;334
1493;336
1487;339
1486;342
1475;344
1488;347
1474;349
1483;351
1484;354
1488;356
1490;359
1476;361
1483;363
1488;366
1485;368
1484;370
1479;373
1480;375
1486;377
1472;380
1478;382
1489;385
1480;388
1480;390
1494;392
1479;395
1475;397
1470;400
1473;402
1484;404
1479;407
1485;409
1491;411
1476;414
1486;416
1490;418
1487;421
1484;423
1468;425
1486;429
1477;431
1493;434
1491;436
1482;438
1482;441
1474;443
1476;445
1483;448
1493;450
1482;452
1487;455
1480;457
1488;459
1479;462
1473;464
1473;466
1488;470
1487;472
1480;475
1476;477
1474;479
1476;482
1477;484
1481;486
1492;489
1490;491
1483;493
1481;496
1489;498
1491;500
1479;503
1474;505
1483;507
1493;510
1481;513
1496;516
1487;518
1498;520
1478;523
1482;525
1489;527
1488;530
1495;532
1493;534
1484;537
1486;539
1487;541
1493;544
1485;546
1491;549
1481;551
1499;553
1487;557
1487;559
1485;561
1487;564
1481;566
1492;568
1488;571
1482;573
1494;575
1491;578
1474;580
1480;582
1474;585
1493;587
1494;590
1496;592
1481;594
1485;598
1487;600
1485;602
1471;605
1477;607
1474;609
1490;612
1484;614
1484;616
1488;619
1474;621
1474;623
1463;626
1475;628
1473;631
1452;633
1450;635
1455;638
1445;641
1452;643
1461;646
1452;648
1467;650
1459;653
1462;655
1448;657
1448;660
1432;662
1452;665
1458;667
1448;669
1452;672
1452;674
1455;676
1455;679
1461;681
1454;684
1453;687
1455;689
1463;691
1466;694
1481;696
1471;698
1462;701
1458;703
1452;706
1435;708
1444;710
1451;713
1461;715
1474;717
1456;720
1461;722
1464;724
1455;728
1472;730
1464;732
1474;735
1463;737
1464;739
1453;742
1462;744
1471;747
1479;749
1474;751
1470;754
1488;756
1459;758
1442;761
1447;763
1451;765
1473;769
1474;771
1461;773
1467;776
1481;778
1485;780
1492;783
1478;785
1488;788
1494;790
1483;792
1488;795
1482;797
1481;799
1489;802
1470;804
1453;806
1471;809
1466;812
1484;814
1496;817
1494;819
1486;822
1488;824
1480;826
1480;829
1492;831
1476;833
1472;836
1467;838
1470;840
1468;843
1477;845
1483;847
1483;850
1484;852
1481;855
1487;858
1494;860
1491;863
1508;865
1506;867
1506;870
1496;872
1489;874
1503;877
1497;879
1484;881
1496;884
1490;886
1492;888
1485;891
1493;893
1501;896
1487;899
1490;901
1489;904
1484;906
1481;908
1499;911
1493;913
1495;915
1487;918
1486;920
1491;922
1485;925
1494;927
1494;929
1496;932
1509;934
1491;937
1484;940
1480;942
1495;945
1486;947
1507;949
1494;952
1506;954
1486;956
1486;959
1479;961
1464;963
1476;966
1484;968
1500;970
1485;973
1487;975
1492;978
1489;980
1487;983
1487;986
1487;988
1498;990
1491;993
1508;995
1502;997
1491;1000
1492;1002
1492;1005
1496;1007
1495;1009
1505;1012
1504;1014
1520;1017
1511;1019
1514;1021
1517;1025
1501;1027
1507;1030
1501;1032
1493;1034
1497;1037
1498;1039
1498;1042
1501;1044
1497;1046
1509;1049
1501;1051
1483;1054
1483;1056
1500;1058
1489;1061
1487;1063
1495;1067
1505;1069
1484;1071
1506;1074
1513;1076
1517;1079
1522;1081
1510;1084
1499;1086
1512;1088
1513;1091
1517;1093
1505;1096
1512;1098
1493;1100
1505;1103
1517;1105
1531;1108
1525;1111
1508;1113
1509;1116
1504;1118
1502;1121
1509;1123
1505;1125
1517;1128
1502;1130
1496;1133
1492;1135
1485;1137
1511;1140
1503;1142
1499;1145
1508;1147
1520;1149
1510;1153
1532;1155
1522;1158
1505;1160
1512;1163
1495;1165
1496;1167
1516;1170
1522;1172
1521;1175
1528;1177
1506;1179
1506;1182
1503;1184
1496;1187
1506;1189
1510;1191
1509;1195
1525;1197
1502;1200
1492;1202
1484;1204
1500;1207
1519;1209
1515;1212
1518;1214
1522;1216
1502;1219
1486;1221
1501;1224
1497;1226
1501;1228
1516;1231
1519;1233
1519;1236
1515;1239
1516;1242
1497;1244
1497;1246
1506;1249
1507;1251
1507;1254
1507;1256
1511;1258
1505;1261
1509;1263
1486;1266
1480;1268
1479;1270
1507;1273
1515;1275
1510;1278
1513;1281
1501;1283
1501;1286
1494;1288
1515;1291
1505;1293
1518;1295
1506;1298
1487;1300
1481;1303
1482;1305
1500;1307
1514;1310
1529;1312
1510;1315
1503;1317
1501;1319
1516;1323
1519;1325
1510;1328
1522;1330
1508;1332
1524;1335
1521;1337
1513;1340
1511;1342
1493;1345
1506;1347
1519;1349
1511;1352
1496;1354
1495;1357
1506;1359
1511;1361
1518;1364
1510;1367
1493;1370
1513;1372
1515;1374
1512;1377
1485;1379
1485;1382
1511;1384
1519;1386
1516;1389
1525;1391
1522;1394
1507;1396
1507;1398
1492;1401
1500;1403
1515;1406
1517;1409
1509;1411
1524;1414
1514;1416
1512;1419
1496;1421
1486;1423
1498;1426
1515;1428
1518;1431
1516;1433
1525;1436
1508;1438
1503;1440
1495;1443
1504;1445
1525;1448
1516;1451
1521;1453
1519;1456
1510;1458
1521;1461
1511;1463
1522;1465
1511;1468
1512;1470
1526;1473
1520;1475
1523;1477
1505;1480
1509;1482
1523;1485
1497;1487
1500;1489
1505;1492
1512;1495
1518;1498
1515;1500
1511;1502
1504;1505
1479;1507
1491;1510
1511;1512
1538;1514
1513;1517
1500;1519
1483;1522
1505;1524
1524;1527
1527;1529
1533;1531
1540;1534
1522;1537
1511;1540
1484;1542
1491;1544
1502;1547
1526;1549
1521;1552
1504;1554
1480;1556
1484;1559
1482;1561
1507;1564
1512;1566
1502;1568
1503;1571
1517;1573
1533;1576
1524;1579
1521;1581
1507;1584
1497;1586
1513;1589
1509;1591
1516;1593
1523;1596
1519;1598
1511;1601
1512;1603
1525;1606
1531;1608
1534;1610
1521;1613
1530;1615
1495;1618
1479;1620
1486;1623
1498;1626
1503;1628
1513;1631
1503;1633
1494;1635
1482;1638
1500;1640
1507;1643
1524;1645
1516;1647
1516;1650
1517;1652
1519;1655
1496;1657
1502;1659
1514;1662
1543;1665
1543;1668
1520;1670
1538;1672
1536;1675
1511;1677
1523;1680
1513;1682
1519;1684
1497;1687
1474;1689
1494;1692
1500;1694
1511;1696
1522;1699
1519;1701
1507;1704
1478;1707
1472;1710
1483;1712
1502;1714
1517;1717
1522;1719
1514;1722
1502;1724
1499;1726
1521;1729
1524;1731
1538;1734
1531;1736
1501;1738
1501;1741
1491;1743
1489;1746
1470;1748
1498;1751
1508;1754
1513;1756
1513;1759
1475;1761
1482;1763
1515;1766
1523;1768
1509;1771
1516;1773
1507;1775
1491;1778
1477;1780
1478;1783
1506;1785
1529;1787
1525;1790
1532;1793
1509;1796
1507;1798
1508;1801
1514;1803
1499;1805
1494;1808
1490;1810
1499;1813
1507;1815
1517;1817
1530;1820
1501;1822
1491;1825
1488;1827
1507;1829
1496;1832
1506;1835
1510;1838
1490;1840
1484;1842
1499;1845
1494;1847
1507;1850
1504;1852
1472;1854
1498;1857
1531;1859
1538;1862
1517;1864
1512;1866
1518;1869
1516;1871
1517;1874
1516;1876
1483;1879
1468;1882
1476;1884
1505;1887
1500;1889
1515;1892
1509;1894
1509;1896
1512;1899
1517;1901
1499;1904
1514;1906
1513;1908
1505;1911
1512;1913
1516;1916
1475;1918
1485;1921
1518;1924
1532;1926
1529;1929
1521;1931
1518;1933
1491;1936
1493;1938
1502;1941
1502;1943
1499;1945
1516;1948
1518;1950
1512;1953
1505;1955
1492;1957
1500;1960
1500;1963
1510;1966
1502;1968
1522;1970
1507;1973
1505;1975
1506;1978
1513;1980
1497;1983
1508;1985
1513;1987
1531;1990
1517;1992
1515;1995
1514;1997
1481;1999
1485;2002
1503;2004
1498;2008
1524;2010
1516;2012
1500;2015
1507;2017
1522;2020
1499;2022
1490;2024
1487;2027
1493;2029
1504;2032
1509;2034
1513;2036
1511;2039
1484;2041
1473;2044
1483;2046
1514;2049
1507;2052
1498;2054
1492;2057
1503;2059
1522;2061
1511;2064
1503;2066
1510;2069
1510;2071
1514;2074
1498;2076
1514;2078
1513;2081
1485;2083
1486;2086
1486;2088
1517;2091
1479;2094
1469;2096
1479;2099
1509;2101
1502;2103
1515;2106
1494;2108
1477;2111
1478;2113
1503;2115
1524;2118
1520;2120
1520;2123
1511;2125
1485;2127
1505;2130
1498;2132
1476;2136
1476;2138
1480;2140
1460;2143
1465;2145
1494;2148
1503;2150
1511;2153
1509;2155
1488;2157
1494;2160
1476;2162
1465;2165
1473;2167
1483;2169
1479;2172
