mV;time
1514;1458
1489;1461
1490;1463
1495;1465
1502;1468
1513;1470
1516;1473
1524;1475
1502;1477
1501;1480
1497;1482
1508;1485
1514;1487
1511;1489
1499;1492
1485;1495
1496;1498
1523;1500
1504;1502
1508;1505
1511;1507
1514;1510
1513;1512
1509;1515
1519;1517
1516;1519
1506;1522
1512;1524
1515;1527
1516;1529
1534;1531
1513;1534
1509;1537
1508;1540
1499;1542
1523;1544
1506;1547
1515;1549
1501;1552
1501;1554
1516;1556
1511;1559
1516;1561
1504;1564
1499;1566
1502;1568
1503;1571
1506;1573
1509;1576
1513;1579
1499;1581
1495;1584
1515;1586
1512;1589
1500;1591
1519;1594
1514;1596
1528;1598
1517;1601
1508;1603
1523;1606
1526;1608
1511;1610
1514;1613
1508;1615
1526;1618
1498;1620
1505;1623
1499;1626
1494;1628
1492;1631
1495;1633
1498;1635
1497;1638
1492;1640
1517;1643
1531;1645
1521;1647
1533;1650
1530;1652
1522;1655
1528;1657
1535;1659
1518;1662
1520;1665
1516;1668
1517;1670
1498;1672
1501;1675
1490;1677
1499;1680
1503;1682
1516;1685
1521;1687
1513;1689
1519;1692
1508;1694
1496;1697
1509;1699
1529;1701
1526;1704
1518;1707
1521;1710
1511;1712
1505;1714
1506;1717
1503;1719
1503;1722
1498;1724
1518;1726
1519;1729
1509;1731
1518;1734
1517;1736
1515;1738
1511;1741
1501;1743
1505;1746
1502;1748
1511;1751
1516;1754
1508;1756
1502;1759
1504;1761
1522;1764
1517;1766
1514;1768
1506;1771
1511;1773
1498;1776
1514;1778
1518;1780
1516;1783
1526;1785
1512;1788
1500;1790
1503;1793
1486;1796
1491;1798
1505;1801
1492;1803
1496;1805
1496;1808
1488;1810
1499;1813
1504;1815
1521;1817
1525;1820
1522;1822
1531;1825
1531;1827
1531;1829
1529;1832
1506;1835
1519;1838
1499;1840
1501;1842
1518;1845
1502;1847
1510;1850
1501;1852
1503;1854
1516;1857
1513;1859
1496;1862
1481;1864
1483;1867
1478;1869
1491;1871
1493;1874
1503;1876
1514;1880
1507;1882
1501;1884
1501;1887
1498;1889
1497;1892
1510;1894
1513;1896
1503;1899
1504;1901
1496;1904
1504;1906
1500;1908
1494;1911
1493;1913
1495;1916
1499;1918
1515;1921
1514;1924
1517;1926
1518;1929
1524;1931
1510;1933
1507;1936
1516;1938
1506;1941
1496;1943
1494;1946
1478;1948
1479;1950
1503;1953
1508;1955
1500;1958
1524;1960
1503;1963
1485;1966
1483;1968
1490;1971
1502;1973
1502;1975
1503;1978
1503;1980
1506;1983
1515;1985
1522;1987
1521;1990
1523;1992
1513;1995
1510;1997
1492;1999
1502;2002
1484;2004
1509;2008
1498;2010
1498;2012
1500;2015
1493;2017
1497;2020
1513;2022
1508;2024
1525;2027
1490;2029
1486;2032
1507;2034
1487;2037
1500;2039
1501;2041
1525;2044
1526;2046
1516;2050
1530;2052
1516;2054
1508;2057
1510;2059
1503;2062
1512;2064
1516;2066
1507;2069
1504;2071
1510;2074
1500;2076
1485;2078
1478;2081
1497;2083
1499;2086
1490;2088
1499;2091
1512;2094
1506;2096
1519;2099
1527;2101
1509;2103
1508;2106
1513;2108
1502;2111
1504;2113
1487;2116
1497;2118
1505;2120
1518;2123
1493;2125
1505;2128
1501;2130
1513;2132
1516;2136
1511;2138
1524;2141
1508;2143
1511;2145
1518;2148
1507;2150
1505;2153
1495;2155
1494;2157
1511;2160
1506;2162
1506;2165
1493;2167
1509;2169
1504;2172
1499;2174
1483;2178
1494;2180
1479;2182
1504;2185
1515;2187
1503;2190
1494;2192
1482;2194
1507;2197
1522;2199
1522;2202
1515;2204
1524;2207
1519;2209
1512;2211
1508;2214
1488;2216
1513;2220
1517;2222
1511;2224
1523;2227
1501;2229
1503;2232
1489;2234
1481;2236
1492;2239
1478;2241
1502;2244
1492;2246
1494;2248
1498;2251
1488;2253
1500;2256
1504;2258
1504;2260
1502;2264
1514;2266
1502;2269
1493;2271
1502;2273
1492;2276
1490;2278
1506;2281
1516;2283
1513;2286
1508;2288
1507;2290
1507;2293
1513;2295
1489;2298
1486;2300
1481;2302
1495;2306
1510;2308
1510;2311
1506;2313
1488;2315
1497;2318
1502;2320
1505;2323
1506;2325
1505;2327
1500;2330
1500;2332
1498;2335
1492;2337
1496;2339
1482;2342
1482;2344
1492;2348
1479;2350
1496;2352
1502;2355
1482;2357
1506;2360
1507;2362
1509;2365
1505;2367
1509;2369
1504;2372
1507;2374
1491;2377
1498;2379
1497;2381
1493;2384
1476;2386
1494;2390
1497;2392
1486;2394
1501;2397
1512;2399
1491;2402
1483;2404
1484;2406
1496;2409
1509;2411
1519;2414
1516;2416
1504;2418
1503;2421
1502;2423
1481;2426
1478;2428
1479;2430
1487;2434
1496;2436
1492;2439
1496;2441
1506;2444
1488;2446
1496;2448
1510;2451
1482;2453
1464;2456
1500;2458
1495;2460
1511;2463
1495;2465
1469;2468
1472;2470
1483;2472
1500;2476
1499;2478
1504;2481
1507;2483
1508;2485
1499;2488
1482;2490
1498;2493
1494;2495
1497;2497
1504;2500
1491;2502
1521;2505
1506;2507
1513;2509
1513;2512
1505;2514
1519;2518
1519;2520
1515;2523
1505;2525
1485;2527
1480;2530
1505;2532
1500;2535
1507;2537
1507;2539
1514;2542
1514;2544
1506;2547
1495;2549
1467;2551
1455;2554
1475;2556
1492;2560
1475;2562
1473;2564
1482;2567
1490;2569
1513;2572
1521;2574
1528;2576
1512;2579
1522;2581
1522;2584
1512;2586
1504;2588
1499;2591
1518;2593
1514;2596
1529;2598
1532;2600
1521;2604
1510;2606
1506;2609
1489;2611
1488;2614
1505;2616
1499;2618
1492;2621
1472;2623
1501;2626
1496;2628
1509;2630
1492;2633
1498;2635
1483;2638
1488;2640
1502;2642
1515;2646
1496;2648
1473;2651
1479;2653
1474;2655
1491;2658
1520;2660
1508;2663
1506;2665
1512;2667
1504;2670
1512;2672
1509;2675
1510;2677
1510;2679
1505;2682
1500;2684
1499;2688
1499;2690
1513;2692
1513;2695
1507;2697
1512;2700
1499;2702
1509;2704
1513;2707
1508;2709
1498;2712
1489;2714
1478;2717
1508;2719
1506;2721
1503;2724
1509;2726
1496;2729
1496;2732
1499;2734
1493;2737
1487;2739
1488;2742
1503;2744
1517;2746
1501;2749
1475;2751
1497;2754
1506;2756
1513;2758
1525;2761
1505;2763
1481;2766
1472;2768
1436;2770
1465;2774
1507;2776
1517;2779
1525;2781
1519;2783
1510;2786
1479;2788
1487;2791
1492;2793
1507;2796
1497;2798
1496;2800
1503;2803
1497;2805
1504;2808
1485;2810
1486;2812
1489;2816
1482;2818
1491;2821
1493;2823
1505;2825
1486;2828
1497;2830
1486;2833
1489;2835
1507;2837
1518;2840
1501;2842
1493;2845
1497;2847
1488;2849
1478;2852
1477;2854
1466;2857
1468;2860
1466;2862
1491;2865
1502;2867
1498;2870
1518;2872
1491;2874
1506;2877
1492;2879
1488;2882
1494;2884
1500;2887
1508;2889
1494;2891
1499;2894
1508;2896
1504;2899
1507;2902
1495;2904
1483;2907
1471;2909
1476;2912
1459;2914
1477;2916
1503;2919
1502;2921
1517;2924
1489;2926
1487;2928
1477;2931
1474;2933
1468;2936
1489;2938
1491;2940
1503;2944
1499;2946
1456;2949
1442;2951
1453;2953
1476;2956
1486;2958
1489;2961
1502;2963
1506;2965
1513;2968
1503;2970
1499;2973
1508;2975
1501;2978
1508;2980
1495;2982
1439;2985
1435;2988
1473;2991
1470;2993
1504;2995
1512;2998
1507;3000
1487;3003
1479;3005
1497;3007
1496;3010
1493;3012
1498;3015
1470;3017
1477;3019
1449;3022
1442;3024
1466;3027
1498;3030
1504;3032
1486;3035
1479;3037
1487;3040
1478;3042
1468;3044
1474;3047
1487;3049
1474;3052
1469;3054
1476;3057
1483;3059
1504;3061
1492;3064
1501;3066
1506;3069
1497;3072
1487;3074
1492;3077
1515;3079
1524;3082
1513;3084
1516;3086
1481;3089
1479;3091
1471;3094
1482;3096
1465;3098
1491;3101
1469;3103
1477;3106
1482;3108
1466;3110
1446;3113
1450;3116
1466;3119
1480;3121
1511;3123
1519;3126
1493;3128
1472;3131
1464;3133
1469;3136
1463;3138
1485;3140
1492;3143
1505;3145
1470;3148
1456;3150
1471;3152
1491;3155
1499;3158
1471;3161
1473;3163
1502;3165
1509;3168
1514;3170
1523;3173
1489;3175
1467;3177
1468;3180
1489;3182
1491;3185
1487;3187
1461;3189
1438;3192
1448;3194
1489;3197
1509;3200
1491;3203
1504;3205
1511;3207
1485;3210
1440;3212
1445;3215
1479;3217
1498;3219
1505;3222
1488;3224
1486;3227
1480;3229
1504;3231
1495;3234
1494;3236
1508;3239
1506;3241
1460;3244
1457;3247
1485;3249
1504;3252
1495;3254
1503;3256
1503;3259
1500;3261
1487;3264
1487;3266
1498;3268
1482;3271
1474;3273
1461;3276
1472;3278
1505;3280
1489;3283
1483;3286
1490;3289
1482;3291
1435;3293
1419;3296
1439;3298
1469;3301
1497;3303
1512;3306
1498;3308
1509;3310
1491;3313
1460;3315
1415;3318
1417;3320
1467;3322
1491;3325
1507;3328
1509;3331
1510;3333
1504;3335
1491;3338
1511;3340
1497;3343
1484;3345
1480;3347
1464;3350
1448;3352
1453;3355
1465;3357
1481;3359
1441;3362
1454;3364
1469;3367
1500;3369
1505;3372
1502;3375
1487;3377
1479;3380
1456;3382
1444;3384
1444;3387
1456;3389
1480;3392
1497;3394
1495;3397
1513;3399
1486;3401
1461;3404
1462;3406
1474;3409
1483;3411
1471;3414
1452;3417
1445;3419
1446;3422
1475;3424
1485;3426
1502;3429
1520;3431
1510;3434
1501;3436
1481;3438
1492;3441
1492;3443
1487;3446
1475;3448
1458;3450
1451;3453
1446;3456
1443;3459
1435;3461
1476;3463
1483;3466
1477;3468
1470;3471
1447;3473
1457;3475
1463;3478
1487;3480
1489;3483
1487;3485
1465;3488
1433;3490
1443;3492
1461;3495
1455;3497
1451;3501
1444;3503
1469;3505
1494;3508
1501;3510
1500;3513
1476;3515
1470;3517
1464;3520
1461;3522
1468;3525
1487;3527
1481;3529
1475;3532
1483;3534
1492;3537
1487;3539
1479;3542
1470;3545
1452;3547
1416;3550
1400;3552
1434;3554
1477;3557
1489;3559
1457;3562
1444;3564
1430;3566
1440;3569
1460;3571
1456;3574
1458;3576
1456;3579
1449;3581
1434;3584
1437;3587
1450;3589
1453;3592
1430;3594
1424;3596
1457;3599
1487;3601
1467;3604
1475;3606
1476;3608
1471;3611
1476;3613
1471;3616
1450;3618
1382;3620
1394;3623
1431;3625
1458;3629
1486;3631
1474;3633
1455;3636
1463;3638
1459;3641
1453;3643
1449;3645
1404;3648
1431;3650
1448;3653
1488;3655
1466;3658
1432;3660
1418;3662
1432;3665
1458;3667
1448;3671
1464;3673
1472;3675
1488;3678
1472;3680
1458;3683
1397;3685
1369;3687
1424;3690
1450;3692
1467;3695
1474;3697
1455;3699
1462;3702
1463;3704
1462;3707
1428;3709
1432;3712
1448;3715
1444;3717
1438;3720
1446;3722
1437;3724
1449;3727
1445;3729
1431;3732
1401;3734
1409;3736
1428;3739
1431;3741
1455;3744
1472;3746
1464;3749
1451;3751
1466;3753
1424;3757
1428;3759
1432;3762
1433;3764
1433;3766
1439;3769
1466;3771
1470;3774
1489;3776
1439;3778
1411;3781
1436;3783
1431;3786
1440;3788
1465;3790
1461;3793
1397;3795
1398;3799
1471;3801
1487;3803
1505;3806
1491;3808
1486;3811
1498;3813
1463;3815
1456;3818
1459;3820
1474;3823
1453;3825
1477;3828
1478;3830
1438;3832
1435;3835
1458;3837
1474;3841
1460;3843
1429;3845
1425;3848
1447;3850
1494;3853
1486;3855
1485;3857
1445;3860
1389;3862
1428;3865
1464;3867
1478;3869
1480;3872
1465;3874
1476;3877
1439;3879
1426;3881
1437;3885
1450;3887
1450;3890
1411;3892
1400;3894
1448;3897
1493;3899
1498;3902
1494;3904
1472;3907
1479;3909
1467;3911
1494;3914
1487;3916
1448;3919
1453;3921
1458;3923
1468;3927
1496;3929
1489;3932
1491;3934
1495;3936
1506;3939
1470;3941
1419;3944
1385;3946
1427;3948
1464;3951
1485;3953
1473;3956
1477;3958
1467;3960
1473;3963
1470;3965
1467;3969
1444;3971
1435;3973
1402;3976
1440;3978
1485;3981
1481;3983
1488;3986
1455;3988
1463;3990
1489;3993
1505;3995
1485;3998
1491;4000
1461;4002
1462;4005
1482;4007
1492;4011
1469;4013
1480;4015
1480;4018
1502;4020
1479;4023
1478;4025
1485;4027
1482;4030
1466;4032
1487;4035
1470;4037
1478;4039
1487;4042
1512;4044
1498;4047
1498;4049
1472;4051
1460;4055
1477;4057
1505;4060
1492;4062
1453;4064
1472;4067
1494;4069
1499;4072
1494;4074
1462;4076
1487;4079
1463;4081
1457;4084
1465;4086
1457;4089
1495;4091
1518;4093
1504;4097
1506;4099
1502;4102
1496;4104
1499;4106
1505;4109
1490;4111
1478;4114
1489;4116
1512;4118
1519;4121
1528;4123
1509;4126
1463;4128
1439;4130
1462;4133
1489;4135
1499;4139
1506;4141
1494;4143
1504;4146
1497;4148
1505;4151
1494;4153
1489;4155
1472;4158
1476;4160
1458;4163
1447;4165
1469;4168
1506;4170
1508;4172
1503;4175
1485;4177
1478;4180
1462;4183
1491;4185
1491;4188
1496;4190
1515;4193
1497;4195
1500;4197
1511;4200
1530;4202
1518;4205
1512;4207
1519;4209
1506;4212
1448;4214
1455;4217
1472;4219
1487;4221
1480;4225
1489;4227
1484;4230
1509;4232
1522;4234
1507;4237
1501;4239
1491;4242
1472;4244
1450;4246
1470;4249
1492;4251
1498;4254
1517;4256
1499;4259
1491;4261
1494;4263
1469;4267
1466;4269
1450;4272
1435;4274
1452;4276
1510;4279
1538;4281
1547;4284
1494;4286
1492;4288
1470;4291
1460;4293
1497;4296
1511;4298
1521;4300
1490;4303
1488;4305
1498;4308
1518;4311
1502;4313
1481;4316
1492;4318
1465;4321
1453;4323
1489;4325
1516;4328
1515;4330
1512;4333
1490;4335
1449;4338
1456;4340
1494;4342
1525;4345
1529;4347
1525;4350
1488;4353
1449;4355
1439;4358
1491;4360
1535;4363
1544;4365
1523;4367
1466;4370
1463;4372
1442;4375
1451;4377
1471;4379
1468;4382
1453;4384
1503;4387
1510;4389
1511;4391
1509;4395
1500;4397
1490;4400
1515;4402
1488;4404
1446;4407
1433;4409
1475;4412
1528;4414
1534;4417
1542;4419
1549;4421
1527;4424
1512;4426
1481;4429
1486;4431
1509;4433
1493;4436
1433;4439
1411;4442
1482;4444
1516;4446
1519;4449
1505;4451
1465;4454
1439;4456
1434;4458
1428;4461
1473;4463
1535;4466
1543;4468
1528;4470
1517;4473
1492;4475
1474;4478
1488;4481
1528;4483
1507;4486
1486;4488
1480;4491
1513;4493
1505;4496
1530;4498
1530;4500
1502;4503
1495;4505
1489;4508
1455;4510
1415;4512
1456;4515
1497;4517
1497;4520
1485;4523
1503;4525
1507;4528
1543;4530
1545;4533
1502;4535
1456;4537
1441;4540
1473;4542
1503;4545
1481;4547
1486;4549
1496;4552
1533;4554
1550;4557
1526;4559
1517;4561
1460;4564
1453;4567
1492;4570
1510;4572
1525;4575
1522;4577
1517;4579
1512;4582
1463;4584
1468;4587
1513;4589
1526;4591
1542;4594
1536;4596
1533;4599
1527;4601
1527;4603
1499;4606
1443;4609
1462;4612
1508;4614
1530;4616
1550;4619
1514;4621
1448;4624
1480;4626
1530;4628
1553;4631
1524;4633
1453;4636
1474;4638
1506;4641
1520;4643
1533;4645
1542;4648
1554;4651
1540;4654
1482;4656
1435;4658
1487;4661
1525;4663
1545;4666
1493;4668
1494;4670
1516;4673
1534;4675
1521;4678
1488;4680
1519;4682
1520;4685
1521;4687
1486;4690
1462;4692
1486;4695
1523;4698
1514;4700
1511;4703
1517;4705
1526;4707
1528;4710
1504;4712
1464;4715
1465;4717
1521;4720
1520;4722
1508;4724
1520;4727
1511;4729
1465;4732
1438;4734
1475;4737
1487;4740
1516;4742
1551;4745
1565;4747
1553;4749
1517;4752
1490;4754
1507;4757
1520;4759
1510;4761
1495;4764
1501;4766
1498;4769
1510;4771
1533;4773
1549;4776
1547;4779
1559;4782
1546;4784
1525;4787
1515;4789
1504;4791
1515;4794
1511;4796
1513;4799
1452;4801
1429;4803
1478;4806
1520;4808
1528;4811
1533;4813
1534;4815
1508;4818
1495;4820
1510;4824
1507;4826
1502;4828
1403;4831
1447;4833
1518;4836
1530;4838
1532;4840
1505;4843
1508;4845
1524;4848
1508;4850
1450;4852
1441;4855
1498;4857
1528;4860
1551;4862
1541;4866
1533;4868
1495;4870
1481;4873
1495;4875
1539;4878
1542;4880
1537;4882
1519;4885
1459;4887
1433;4890
1457;4892
1508;4894
1535;4897
1544;4899
1520;4902
1535;4904
1540;4907
1526;4910
1523;4912
1519;4915
1529;4917
1528;4919
1525;4922
1511;4924
1456;4927
1419;4929
1464;4931
1494;4934
1518;4936
1526;4939
1559;4941
1539;4944
1530;4946
1493;4948
1493;4952
1502;4954
1453;4957
1466;4959
1508;4961
1543;4964
1545;4966
1530;4969
1545;4971
1531;4973
1512;4976
1519;4978
1531;4981
1538;4983
1540;4985
1491;4988
1460;4990
1477;4994
1524;4996
1559;4998
1519;5001
